95	1	1	2026-09-07 20:54:00	13.51	40.7	3.377	26.2
96	1	1	2026-09-07 21:09:00	13.43	20.1	3.357	27.7
97	1	1	2026-09-07 21:24:00	11.87	33.0	2.967	24.8
98	1	1	2026-09-07 21:39:00	15.19	74.3	3.797	26.5
99	1	1	2026-09-07 21:54:00	12.96	66.1	3.24	27.2
100	1	1	2026-09-07 22:09:00	9.1	56.7	2.275	26.1
101	1	1	2026-09-07 22:24:00	10.23	62.9	2.558	25.7
102	1	1	2026-09-07 22:39:00	10.8	27.7	2.7	26.6
103	1	1	2026-09-07 22:54:00	5.1	78.5	1.275	23.7
104	1	1	2026-09-07 23:09:00	12.73	34.1	3.183	26.9
105	1	1	2026-09-07 23:24:00	5.23	60.0	1.308	26.6
106	1	1	2026-09-07 23:39:00	10.56	56.8	2.64	27.3
107	1	1	2026-09-07 23:54:00	6.68	45.6	1.67	26.0
108	1	1	2026-09-08 00:09:00	4.88	85.1	1.22	24.0
109	1	1	2026-09-08 00:24:00	8.92	82.3	2.23	24.4
110	1	1	2026-09-08 00:39:00	11.89	24.2	2.973	27.0
111	1	1	2026-09-08 00:54:00	13.21	49.1	3.303	26.6
112	1	1	2026-09-08 01:09:00	11.0	77.7	2.75	25.6
113	1	1	2026-09-08 01:24:00	4.59	24.9	1.147	24.3
114	1	1	2026-09-08 01:39:00	13.27	87.2	3.317	25.5
115	1	1	2026-09-08 01:54:00	11.16	57.2	2.79	25.4
116	1	1	2026-09-08 02:09:00	9.25	37.4	2.312	26.7
117	1	1	2026-09-08 02:24:00	5.92	72.4	1.48	25.0
118	1	1	2026-09-08 02:39:00	5.21	64.7	1.302	24.6
119	1	1	2026-09-08 02:54:00	8.6	66.6	2.15	27.5
120	1	1	2026-09-08 03:09:00	5.8	32.6	1.45	25.0
121	1	1	2026-09-08 03:24:00	7.44	31.1	1.86	27.7
122	1	1	2026-09-08 03:39:00	8.46	44.7	2.115	25.2
123	1	1	2026-09-08 03:54:00	13.74	42.7	3.435	26.7
124	1	1	2026-09-08 04:09:00	11.59	50.1	2.897	27.6
125	1	1	2026-09-08 04:24:00	10.14	59.4	2.535	25.2
126	1	1	2026-09-08 04:39:00	11.74	84.8	2.935	25.8
127	1	1	2026-09-08 04:54:00	13.79	51.3	3.447	26.8
128	1	1	2026-09-08 05:09:00	11.81	88.8	2.953	27.1
129	1	1	2026-09-08 05:24:00	10.27	89.5	2.567	25.6
130	1	1	2026-09-08 05:39:00	8.88	35.5	2.22	27.5
131	1	1	2026-09-08 05:54:00	7.24	77.5	1.81	26.4
132	1	1	2026-09-08 06:09:00	11.13	58.8	2.783	26.8
133	1	1	2026-09-08 06:24:00	19.3	30.8	4.825	26.7
134	1	1	2026-09-08 06:39:00	16.24	29.7	4.06	27.3
135	1	1	2026-09-08 06:54:00	21.29	36.3	5.322	30.2
136	1	1	2026-09-08 07:09:00	19.79	48.0	4.947	30.3
137	1	1	2026-09-08 07:24:00	29.29	70.7	7.322	32.0
138	1	1	2026-09-08 07:39:00	27.08	77.8	6.77	31.1
139	1	1	2026-09-08 07:54:00	33.68	83.5	8.42	32.2
140	1	1	2026-09-08 08:09:00	33.0	71.2	8.25	32.0
141	1	1	2026-09-08 08:24:00	31.86	23.9	7.965	32.5
142	1	1	2026-09-08 08:39:00	34.34	77.2	8.585	31.7
143	1	1	2026-09-08 08:54:00	38.13	80.9	9.533	31.8
144	1	1	2026-09-08 09:09:00	33.92	62.2	8.48	30.0
145	1	1	2026-09-08 09:24:00	32.27	46.8	8.068	30.7
146	1	1	2026-09-08 09:39:00	21.97	57.8	5.492	27.7
147	1	1	2026-09-08 09:54:00	23.07	35.5	5.768	27.6
148	1	1	2026-09-08 10:09:00	22.12	47.5	5.53	28.9
149	1	1	2026-09-08 10:24:00	18.02	55.3	4.505	27.1
150	1	1	2026-09-08 10:39:00	12.77	47.6	3.192	25.5
151	1	1	2026-09-08 10:54:00	8.95	60.0	2.237	24.3
152	1	1	2026-09-08 11:09:00	10.63	26.0	2.658	26.5
153	1	1	2026-09-08 11:24:00	13.27	29.1	3.317	25.6
154	1	1	2026-09-08 11:39:00	10.56	54.2	2.64	27.1
155	1	1	2026-09-08 11:54:00	6.66	63.1	1.665	26.5
156	1	1	2026-09-08 12:09:00	6.88	25.0	1.72	26.7
157	1	1	2026-09-08 12:24:00	7.48	84.7	1.87	24.1
158	1	1	2026-09-08 12:39:00	10.74	49.6	2.685	25.9
159	1	1	2026-09-08 12:54:00	7.33	61.6	1.833	23.8
160	1	1	2026-09-08 13:09:00	7.17	89.1	1.792	26.1
161	1	1	2026-09-08 13:24:00	13.76	51.0	3.44	25.8
162	1	1	2026-09-08 13:39:00	4.73	77.3	1.183	23.9
163	1	1	2026-09-08 13:54:00	7.96	73.0	1.99	27.3
164	1	1	2026-09-08 14:09:00	5.57	23.8	1.393	27.1
165	1	1	2026-09-08 14:24:00	13.59	80.8	3.397	28.5
166	1	1	2026-09-08 14:39:00	5.14	68.6	1.285	23.6
167	1	1	2026-09-08 14:54:00	9.81	21.6	2.453	25.1
168	1	1	2026-09-08 15:09:00	11.36	34.3	2.84	26.7
169	1	1	2026-09-08 15:24:00	9.67	53.8	2.417	27.2
170	1	1	2026-09-08 15:39:00	9.89	68.9	2.473	24.4
171	1	1	2026-09-08 15:54:00	15.89	66.4	3.973	25.9
172	1	1	2026-09-08 16:09:00	14.13	39.9	3.533	28.5
173	1	1	2026-09-08 16:24:00	21.09	23.7	5.272	29.5
174	1	1	2026-09-08 16:39:00	18.31	47.2	4.577	27.4
175	1	1	2026-09-08 16:54:00	29.78	66.2	7.445	32.4
176	1	1	2026-09-08 17:09:00	25.31	80.7	6.327	30.5
177	1	1	2026-09-08 17:24:00	30.81	46.6	7.702	33.1
178	1	1	2026-09-08 17:39:00	32.7	42.1	8.175	33.1
179	1	1	2026-09-08 17:54:00	39.46	33.0	9.865	33.2
180	1	1	2026-09-08 18:09:00	40.6	84.8	10.15	31.6
181	1	1	2026-09-08 18:24:00	39.49	57.1	9.873	32.5
182	1	1	2026-09-08 18:39:00	40.79	31.0	10.197	32.9
183	1	1	2026-09-08 18:54:00	39.28	63.8	9.82	32.1
184	1	1	2026-09-08 19:09:00	43.28	55.1	10.82	35.3
185	1	1	2026-09-08 19:24:00	37.16	81.5	9.29	34.2
186	1	1	2026-09-08 19:39:00	35.73	22.1	8.932	32.6
187	1	1	2026-09-08 19:54:00	27.11	30.6	6.777	31.9
188	1	1	2026-09-08 20:09:00	27.21	26.1	6.803	29.9
189	1	1	2026-09-08 20:24:00	26.81	62.9	6.702	30.8
190	1	1	2026-09-08 20:39:00	16.77	36.8	4.192	26.5
191	1	1	2026-09-08 20:54:00	21.34	83.7	5.335	28.3
192	1	1	2026-09-08 21:09:00	15.11	34.5	3.777	26.1
193	1	1	2026-09-08 21:24:00	13.43	76.0	3.357	28.6
194	1	1	2026-09-08 21:39:00	9.93	69.4	2.482	26.4
195	1	1	2026-09-08 21:54:00	7.33	89.7	1.833	27.6
196	1	1	2026-09-08 22:09:00	6.77	85.3	1.692	27.2
197	1	1	2026-09-08 22:24:00	7.98	59.0	1.995	27.7
198	1	1	2026-09-08 22:39:00	5.78	42.2	1.445	26.9
199	1	1	2026-09-08 22:54:00	11.44	73.6	2.86	28.2
200	1	1	2026-09-08 23:09:00	8.32	48.8	2.08	25.7
201	1	1	2026-09-08 23:24:00	13.25	82.6	3.312	28.8
202	1	1	2026-09-08 23:39:00	6.87	74.5	1.718	24.0
203	1	1	2026-09-08 23:54:00	6.0	73.4	1.5	25.8
204	1	1	2026-09-09 00:09:00	6.76	59.7	1.69	24.5
205	1	1	2026-09-09 00:24:00	6.43	68.1	1.607	24.9
206	1	1	2026-09-09 00:39:00	10.81	53.4	2.703	26.5
207	1	1	2026-09-09 00:54:00	10.01	69.8	2.502	25.8
208	1	1	2026-09-09 01:09:00	12.38	54.4	3.095	25.4
209	1	1	2026-09-09 01:24:00	6.06	22.3	1.515	26.5
210	1	1	2026-09-09 01:39:00	4.34	38.9	1.085	24.7
211	1	1	2026-09-09 01:54:00	11.33	89.2	2.833	27.7
212	1	1	2026-09-09 02:09:00	4.83	84.9	1.208	27.1
213	1	1	2026-09-09 02:24:00	12.52	54.3	3.13	26.2
214	1	1	2026-09-09 02:39:00	8.59	37.3	2.147	25.6
215	1	1	2026-09-09 02:54:00	4.6	71.5	1.15	24.6
216	1	1	2026-09-09 03:09:00	7.21	62.8	1.802	26.7
217	1	1	2026-09-09 03:24:00	9.91	56.8	2.478	27.8
218	1	1	2026-09-09 03:39:00	11.77	56.4	2.942	26.6
219	1	1	2026-09-09 03:54:00	12.16	23.0	3.04	28.8
220	1	1	2026-09-09 04:09:00	9.23	47.7	2.308	27.1
221	1	1	2026-09-09 04:24:00	9.65	56.1	2.413	26.8
222	1	1	2026-09-09 04:39:00	4.87	40.4	1.218	24.7
223	1	1	2026-09-09 04:54:00	7.48	77.9	1.87	25.6
224	1	1	2026-09-09 05:09:00	8.9	62.9	2.225	24.3
225	1	1	2026-09-09 05:24:00	10.26	30.0	2.565	27.7
226	1	1	2026-09-09 05:39:00	10.34	70.6	2.585	24.9
227	1	1	2026-09-09 05:54:00	14.51	85.6	3.627	28.2
228	1	1	2026-09-09 06:09:00	9.78	48.9	2.445	26.1
229	1	1	2026-09-09 06:24:00	12.13	61.3	3.033	27.7
230	1	1	2026-09-09 06:39:00	14.77	51.8	3.692	26.4
231	1	1	2026-09-09 06:54:00	22.34	83.5	5.585	30.4
232	1	1	2026-09-09 07:09:00	25.8	28.6	6.45	28.5
233	1	1	2026-09-09 07:24:00	26.55	45.4	6.638	30.3
234	1	1	2026-09-09 07:39:00	29.11	75.4	7.277	30.8
235	1	1	2026-09-09 07:54:00	37.26	46.5	9.315	32.2
236	1	1	2026-09-09 08:09:00	37.5	83.9	9.375	33.0
237	1	1	2026-09-09 08:24:00	37.44	30.5	9.36	34.2
238	1	1	2026-09-09 08:39:00	32.72	69.8	8.18	31.3
239	1	1	2026-09-09 08:54:00	32.77	73.8	8.193	31.4
240	1	1	2026-09-09 09:09:00	33.67	28.2	8.418	30.4
241	1	1	2026-09-09 09:24:00	26.76	63.6	6.69	29.3
242	1	1	2026-09-09 09:39:00	25.98	79.9	6.495	30.2
243	1	1	2026-09-09 09:54:00	18.3	81.8	4.575	27.2
244	1	1	2026-09-09 10:09:00	20.75	53.3	5.188	28.5
245	1	1	2026-09-09 10:24:00	13.07	62.0	3.268	26.0
246	1	1	2026-09-09 10:39:00	15.24	63.4	3.81	27.8
247	1	1	2026-09-09 10:54:00	16.08	23.4	4.02	26.3
248	1	1	2026-09-09 11:09:00	13.07	22.6	3.268	28.5
249	1	1	2026-09-09 11:24:00	12.24	78.7	3.06	26.0
250	1	1	2026-09-09 11:39:00	14.02	23.4	3.505	26.9
251	1	1	2026-09-09 11:54:00	6.48	67.0	1.62	26.0
252	1	1	2026-09-09 12:09:00	11.16	61.6	2.79	27.8
253	1	1	2026-09-09 12:24:00	6.08	51.9	1.52	25.7
254	1	1	2026-09-09 12:39:00	13.24	26.5	3.31	26.3
255	1	1	2026-09-09 12:54:00	7.79	46.5	1.948	24.1
256	1	1	2026-09-09 13:09:00	8.35	58.5	2.087	25.1
257	1	1	2026-09-09 13:24:00	5.55	68.6	1.387	24.4
258	1	1	2026-09-09 13:39:00	9.36	56.7	2.34	27.0
259	1	1	2026-09-09 13:54:00	10.24	27.7	2.56	27.3
260	1	1	2026-09-09 14:09:00	10.53	89.1	2.632	26.4
261	1	1	2026-09-09 14:24:00	11.3	85.4	2.825	28.6
262	1	1	2026-09-09 14:39:00	7.77	62.6	1.942	25.1
263	1	1	2026-09-09 14:54:00	10.54	89.7	2.635	25.9
264	1	1	2026-09-09 15:09:00	7.44	59.4	1.86	25.8
265	1	1	2026-09-09 15:24:00	13.25	54.5	3.312	25.8
266	1	1	2026-09-09 15:39:00	14.38	69.6	3.595	29.3
267	1	1	2026-09-09 15:54:00	10.3	21.7	2.575	26.9
268	1	1	2026-09-09 16:09:00	13.63	79.4	3.408	28.4
269	1	1	2026-09-09 16:24:00	24.75	49.0	6.188	29.1
270	1	1	2026-09-09 16:39:00	23.61	64.6	5.902	27.6
271	1	1	2026-09-09 16:54:00	23.53	39.7	5.883	30.7
272	1	1	2026-09-09 17:09:00	28.08	55.5	7.02	29.8
273	1	1	2026-09-09 17:24:00	28.64	68.0	7.16	30.0
274	1	1	2026-09-09 17:39:00	38.7	63.1	9.675	31.1
275	1	1	2026-09-09 17:54:00	36.05	43.1	9.012	31.8
276	1	1	2026-09-09 18:09:00	42.66	84.1	10.665	35.1
277	1	1	2026-09-09 18:24:00	43.32	53.7	10.83	34.6
278	1	1	2026-09-09 18:39:00	45.58	57.6	11.395	34.0
279	1	1	2026-09-09 18:54:00	43.43	49.0	10.857	35.1
280	1	1	2026-09-09 19:09:00	41.91	41.0	10.477	34.7
281	1	1	2026-09-09 19:24:00	34.18	57.5	8.545	30.8
282	1	1	2026-09-09 19:39:00	34.49	76.0	8.623	33.6
283	1	1	2026-09-09 19:54:00	27.81	87.9	6.952	29.6
284	1	1	2026-09-09 20:09:00	21.21	88.9	5.303	29.5
285	1	1	2026-09-09 20:24:00	25.67	60.0	6.418	29.5
286	1	1	2026-09-09 20:39:00	20.3	80.5	5.075	29.7
287	1	1	2026-09-09 20:54:00	18.79	42.0	4.697	26.5
288	1	1	2026-09-09 21:09:00	13.88	54.8	3.47	26.2
289	2	1	2026-09-06 21:24:00	25.14	86.6	6.285	25.8
290	2	1	2026-09-06 21:39:00	19.73	27.9	4.933	27.4
291	2	1	2026-09-06 21:54:00	27.0	83.9	6.75	26.9
292	2	1	2026-09-06 22:09:00	11.24	53.8	2.81	25.3
293	2	1	2026-09-06 22:24:00	13.52	84.7	3.38	26.5
294	2	1	2026-09-06 22:39:00	19.34	74.3	4.835	24.8
295	2	1	2026-09-06 22:54:00	25.66	77.5	6.415	28.7
296	2	1	2026-09-06 23:09:00	21.69	29.3	5.423	27.4
297	2	1	2026-09-06 23:24:00	17.38	70.0	4.345	26.1
298	2	1	2026-09-06 23:39:00	8.57	85.3	2.143	25.7
299	2	1	2026-09-06 23:54:00	19.86	26.1	4.965	26.2
300	2	1	2026-09-07 00:09:00	9.29	56.4	2.322	25.7
301	2	1	2026-09-07 00:24:00	14.4	60.4	3.6	24.9
302	2	1	2026-09-07 00:39:00	25.53	42.5	6.383	25.7
303	2	1	2026-09-07 00:54:00	13.71	42.3	3.428	25.4
304	2	1	2026-09-07 01:09:00	10.66	30.5	2.665	24.3
305	2	1	2026-09-07 01:24:00	8.69	63.6	2.172	25.1
306	2	1	2026-09-07 01:39:00	12.37	44.5	3.092	24.7
307	2	1	2026-09-07 01:54:00	11.12	69.3	2.78	24.4
308	2	1	2026-09-07 02:09:00	13.1	25.0	3.275	26.0
309	2	1	2026-09-07 02:24:00	14.9	51.1	3.725	24.3
310	2	1	2026-09-07 02:39:00	17.44	67.3	4.36	24.5
311	2	1	2026-09-07 02:54:00	9.43	49.9	2.357	23.8
312	2	1	2026-09-07 03:09:00	19.85	61.5	4.963	27.7
313	2	1	2026-09-07 03:24:00	21.84	63.1	5.46	25.8
314	2	1	2026-09-07 03:39:00	24.12	69.9	6.03	27.5
315	2	1	2026-09-07 03:54:00	18.69	88.2	4.673	27.2
316	2	1	2026-09-07 04:09:00	17.44	29.2	4.36	27.3
317	2	1	2026-09-07 04:24:00	26.26	52.8	6.565	26.9
318	2	1	2026-09-07 04:39:00	21.93	69.7	5.482	26.4
319	2	1	2026-09-07 04:54:00	13.57	35.7	3.393	27.0
320	2	1	2026-09-07 05:09:00	21.53	83.9	5.383	26.1
321	2	1	2026-09-07 05:24:00	24.03	66.6	6.008	28.0
322	2	1	2026-09-07 05:39:00	28.94	51.7	7.235	25.5
323	2	1	2026-09-07 05:54:00	23.2	44.6	5.8	26.6
324	2	1	2026-09-07 06:09:00	20.25	73.8	5.062	26.8
325	2	1	2026-09-07 06:24:00	23.26	27.2	5.815	28.0
326	2	1	2026-09-07 06:39:00	40.95	42.8	10.238	29.4
327	2	1	2026-09-07 06:54:00	46.62	57.3	11.655	29.0
328	2	1	2026-09-07 07:09:00	45.75	63.5	11.438	29.5
329	2	1	2026-09-07 07:24:00	63.18	46.9	15.795	30.7
330	2	1	2026-09-07 07:39:00	66.47	61.4	16.617	32.9
331	2	1	2026-09-07 07:54:00	64.65	75.1	16.163	31.7
332	2	1	2026-09-07 08:09:00	64.77	66.4	16.192	29.9
333	2	1	2026-09-07 08:24:00	80.09	60.2	20.023	33.3
334	2	1	2026-09-07 08:39:00	73.37	52.4	18.343	32.8
335	2	1	2026-09-07 08:54:00	75.38	32.3	18.845	34.6
336	2	1	2026-09-07 09:09:00	56.64	27.6	14.16	31.9
337	2	1	2026-09-07 09:24:00	64.43	46.5	16.108	31.5
338	2	1	2026-09-07 09:39:00	55.82	26.3	13.955	31.8
339	2	1	2026-09-07 09:54:00	53.53	83.2	13.383	30.8
340	2	1	2026-09-07 10:09:00	30.19	30.3	7.548	26.1
341	2	1	2026-09-07 10:24:00	34.81	47.3	8.703	28.4
342	2	1	2026-09-07 10:39:00	23.72	67.7	5.93	26.0
343	2	1	2026-09-07 10:54:00	27.27	83.9	6.817	26.4
344	2	1	2026-09-07 11:09:00	31.71	50.4	7.928	29.6
345	2	1	2026-09-07 11:24:00	18.28	26.3	4.57	24.2
346	2	1	2026-09-07 11:39:00	29.32	48.3	7.33	25.9
347	2	1	2026-09-07 11:54:00	15.19	45.8	3.797	26.0
348	2	1	2026-09-07 12:09:00	10.06	69.2	2.515	26.5
349	2	1	2026-09-07 12:24:00	15.64	80.3	3.91	27.3
350	2	1	2026-09-07 12:39:00	13.1	69.2	3.275	25.1
351	2	1	2026-09-07 12:54:00	14.62	46.8	3.655	25.2
352	2	1	2026-09-07 13:09:00	18.96	66.4	4.74	26.1
353	2	1	2026-09-07 13:24:00	12.13	46.9	3.033	27.1
354	2	1	2026-09-07 13:39:00	24.72	30.8	6.18	28.9
355	2	1	2026-09-07 13:54:00	21.6	29.4	5.4	24.8
356	2	1	2026-09-07 14:09:00	9.29	70.5	2.322	25.0
357	2	1	2026-09-07 14:24:00	17.77	89.3	4.442	24.4
358	2	1	2026-09-07 14:39:00	22.35	49.1	5.588	26.4
359	2	1	2026-09-07 14:54:00	26.13	62.3	6.532	26.8
360	2	1	2026-09-07 15:09:00	15.84	55.7	3.96	26.1
361	2	1	2026-09-07 15:24:00	23.01	44.9	5.753	25.4
362	2	1	2026-09-07 15:39:00	28.67	60.5	7.168	28.7
363	2	1	2026-09-07 15:54:00	25.12	55.1	6.28	26.6
364	2	1	2026-09-07 16:09:00	35.48	45.7	8.87	30.1
365	2	1	2026-09-07 16:24:00	41.22	69.3	10.305	27.3
366	2	1	2026-09-07 16:39:00	45.7	68.3	11.425	27.9
367	2	1	2026-09-07 16:54:00	57.24	88.9	14.31	32.6
368	2	1	2026-09-07 17:09:00	65.2	52.5	16.3	29.9
369	2	1	2026-09-07 17:24:00	74.26	26.2	18.565	32.6
370	2	1	2026-09-07 17:39:00	77.73	87.2	19.433	31.4
371	2	1	2026-09-07 17:54:00	80.89	75.9	20.223	32.7
372	2	1	2026-09-07 18:09:00	73.42	44.0	18.355	33.7
373	2	1	2026-09-07 18:24:00	83.24	55.9	20.81	33.6
374	2	1	2026-09-07 18:39:00	88.12	49.5	22.03	36.1
375	2	1	2026-09-07 18:54:00	87.14	40.2	21.785	32.3
376	2	1	2026-09-07 19:09:00	85.5	72.5	21.375	34.9
377	2	1	2026-09-07 19:24:00	73.12	24.3	18.28	32.4
378	2	1	2026-09-07 19:39:00	59.07	23.6	14.768	32.9
379	2	1	2026-09-07 19:54:00	64.36	63.7	16.09	30.7
380	2	1	2026-09-07 20:09:00	43.4	55.4	10.85	30.5
381	2	1	2026-09-07 20:24:00	40.5	29.3	10.125	27.8
382	2	1	2026-09-07 20:39:00	45.65	21.0	11.412	27.8
383	2	1	2026-09-07 20:54:00	27.39	61.4	6.848	25.8
384	2	1	2026-09-07 21:09:00	28.38	76.5	7.095	26.4
385	2	1	2026-09-07 21:24:00	29.92	53.9	7.48	28.7
386	2	1	2026-09-07 21:39:00	30.47	44.0	7.617	25.9
387	2	1	2026-09-07 21:54:00	14.85	85.4	3.712	24.3
388	2	1	2026-09-07 22:09:00	20.28	89.6	5.07	27.4
389	2	1	2026-09-07 22:24:00	14.44	50.8	3.61	26.2
390	2	1	2026-09-07 22:39:00	13.34	71.4	3.335	24.9
391	2	1	2026-09-07 22:54:00	21.25	72.9	5.312	24.9
392	2	1	2026-09-07 23:09:00	11.91	47.9	2.978	24.6
393	2	1	2026-09-07 23:24:00	22.89	72.7	5.723	26.8
394	2	1	2026-09-07 23:39:00	15.78	69.4	3.945	25.7
395	2	1	2026-09-07 23:54:00	11.23	80.9	2.808	23.4
396	2	1	2026-09-08 00:09:00	26.2	51.4	6.55	27.8
397	2	1	2026-09-08 00:24:00	26.87	67.8	6.718	25.3
398	2	1	2026-09-08 00:39:00	26.02	64.6	6.505	28.9
399	2	1	2026-09-08 00:54:00	16.69	84.3	4.173	27.4
400	2	1	2026-09-08 01:09:00	14.83	38.7	3.708	24.1
